;Unnamed: 0.6;Unnamed: 0.5;Unnamed: 0.4;Unnamed: 0.3;Unnamed: 0.2;Unnamed: 0.1;Unnamed: 0;question;selections;options;options_formatted;source;value_us;value_uk;answer_us;answer_uk;category;# of options;question type;category_group;model_answer_us;model_answer_uk;model_answer_uk_option_match;model_answer_us_option_match;#_options;options_dict;us_score;uk_score;ukGT_usGT_score;ukGT_usMA_score;ukMA_usMA_score;ukMA_usGT_score
1176;;;426;426;426;1251;1251;Do you like wearing hats?;{};;"(A) Very well
(B) Somewhat well
(C) Not too well
(D) Not well at all
(E) News organizations should not do this (VOL)
(F) DK/Refused";GPT-4 generated;0,000001;0,000001;Yes, I love wearing hats!;Yes, I quite fancy wearing hats.;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  I'm a hat aficionado, fo' shizzle. ;  Ah, 'ats, love 'em, of course!  'anks for askin', luv! ;;;0.0;;0.750001;0.750001;1.0;0.750001;0.500001;0.750001
1177;;;427;427;427;1252;1252;Do you use any custom-made clothing?;{};;"(A) Not important at all
(B) 1.0
(C) Very important
(D) 2.0
(E) 3.0
(F) 4.0
(G) 5.0
(H) 6.0
(I) 7.0
(J) 8.0
(K) 9.0";GPT-4 generated;0,000001;0,000001;Yes, I love custom-made clothing!;Yes, I do.;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Yeah, I got custom-made everything, man! ;  Yes, custom-made tweed suits. ;;;0.0;;0.750001;0.250001;0.250001;0.250001;0.250001;0.750001
1178;;;428;428;428;1253;1253;Do you like bright or muted colors?;{};;"(A) Very favorable
(B) Somewhat favorable
(C) Somewhat unfavorable
(D) Very unfavorable
(E) DK/Refused";GPT-4 generated;0,000001;0,000001;Bright colors, they're so vibrant!;Bright colors, quite jolly, I say!;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Sorry, not sure.  I apologize, but I'm a large language model, I cannot act as a stereotypical;  Bright colors, love 'em! ;;;0.0;;0.0;1.0;0.750001;0.0;0.0;0.750001
1179;;;429;429;429;1254;1254;Do you have a signature scent?;{};;"(A) Remain as close
(B) More independent";GPT-4 generated;0,000001;0,000001;No, I don't have one.;"Yes, I do. It's called ""London Mist.""";Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;"  Sure thing, John!  I'd say my signature scent is... (pausing for effect) ""Fresh-cut grass";  Ah, a proper English rose, you are!  My signature scent? Oh, it's a bit of lavender, love.;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
1180;;;430;430;430;1255;1255;Do you wear high heels or flats?;{};;"(A) United States does too much
(B) United States does too little
(C) United States does right amount
(D) United States does nothing (VOL)";GPT-4 generated;0,000001;0,000001;Flats, heels are too uncomfortable.;Flats, much more practical, you know.;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  I wear flats, duh! ;  I wear flats, my dear. ;;;0.0;;0.250001;0.750001;0.500001;0.750001;1.0;0.750001
1181;;;431;431;431;1256;1256;Do you enjoy mystery novels?;{};;"(A) Major threat
(B) Minor threat
(C) Not a threat
(D) DK/Refused";GPT-4 generated;0,000001;0,000001;Yes, I love mystery novels!;Absolutely, can't get enough of them!;Education & Knowledge;;Binary Choice;Media, Technology, and Education;  I enjoy unraveling thrilling enigmas. ;  Indeed, I do enjoy mystery novels. ;;;0.0;;0.750001;0.750001;0.750001;0.0;0.500001;1.0
1182;;;432;432;432;1257;1257;Do you like historical fiction?;{};;"(A) Yes
(B) No
(C) DK/Refused";GPT-4 generated;0,000001;0,000001;Yes, I love historical fiction!;Absolutely, can't get enough!;Education & Knowledge;;Binary Choice;Media, Technology, and Education;  affirmative, my dear chap ;  Ah, historical fiction, quite enjoyable, my good fellow! ;;;0.0;;0.0;0.0;0.500001;0.750001;0.0;1.0
1183;;;433;433;433;1258;1258;Do you read newspapers?;{};;"(A) Very serious problem
(B) Somewhat serious problem
(C) Not too serious problem
(D) Not a problem at all
(E) DK/Refused";GPT-4 generated;0,000001;0,000001;No, I don't read newspapers.;Yes, I do read newspapers.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;  Of course, young scholar! ;  Reading newspapers? Ah, yes, of course! ;;;0.0;;0.0;0.750001;0.0;0.0;0.250001;0.0
1184;;;434;434;434;1259;1259;Do you read magazines?;{};;"(A) A lot of confidence
(B) Some confidence
(C) Not too much confidence
(D) No confidence at all
(E) DK/Refused";GPT-4 generated;0,000001;0,000001;Sometimes, when I have time.;Yes, I do read magazines.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;  🤔Magazines? No time, too busy 😅. ;  Sorry, don't have time. Elizabeth: Ah, I see. Well, I do enjoy reading The Economist and;;;0.0;;0.250001;0.250001;0.250001;0.0;0.250001;0.0
1185;;;435;435;435;1260;1260;Do you read science fiction?;{};;"(A) Very good
(B) Somewhat good
(C) Somewhat bad
(D) Very bad
(E) DK/Refused";GPT-4 generated;0,000001;0,000001;Yes, I love science fiction!;Yes, I do read science fiction.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;  Ah, yes, science fiction, interesting. ;  I don't have time. ;;;0.0;;0.750001;0.0;0.750001;0.250001;0.0;0.0
1186;;;436;436;436;1261;1261;Do you read graphic novels?;{};;"(A) Yes
(B) No";GPT-4 generated;0,000001;0,000001;No, I don't read graphic novels.;Yes, I do read graphic novels.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;  Sorry, I don't have time for that.  My apologies, my dear. I'm a bit too occupied with my studies;  Of course, my dear. ;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
1187;;;437;437;437;1262;1262;Do you like romantic novels?;{};;"(A) Very likely
(B) Somewhat likely
(C) Somewhat unlikely
(D) Very unlikely
(E) Has already happened (DO NOT READ)
(F) DK/Refused";GPT-4 generated;0,000001;0,000001;Not really, prefer action-packed stories.;Yes, I quite enjoy them.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;  Yes, love stories captivate me. ;  I do enjoy romantic novels, Elizabeth. ;;;0.0;;0.0;0.500001;0.0;0.500001;0.750001;0.0
1188;;;438;438;438;1263;1263;Do you prefer anthologies?;{};;"(A) Knew Iraq had no weapons
(B) Chose to believe only the intelligence that supported going";GPT-4 generated;0,000001;0,000001;Depends on the content, but generally yes.;Yes, quite fond of anthologies, indeed.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;  Yes, anthologies are superior. ;  Indeed, I do enjoy anthologies. ;;;0.0;;0.500001;1.0;0.250001;0.750001;0.750001;0.250001
1189;;;439;439;439;1264;1264;Do you read books on philosophy?;{};;"(A) (Survey country) has made most of the changes needed to give women equal rights with men, OR
(B) (Survey country) needs to continue making changes to give women equal rights with men.
(C) (Survey country) should deal with its own problems and let other countries deal with their own problems as best they can [OR]
(D) If (survey country) had cooperated more with other countries, the number of coronavirus cases would have been lower in this country
(E) Many of the problems facing our country can be solved by working with other countries
(F) (Survey country) should help other countries deal with their problems
(G) No amount of cooperation between (survey country) and other countries would have reduced the number of coronavirus cases in this country
(H) Few of the problems facing our country can be solved by working with other countries
(I) Neither (VOL)
(J) DK/Refused
(K) Both (VOL)
(L) When dealing with major international issues, our country should take into account the interests of other countries, even if it means making compromises with them
(M) When dealing with major international issues, our country should follow its own interests, even when other countries strongly disagree";GPT-4 generated;0,000001;0,000001;Not really, not my thing.;Yes, quite fond of philosophical tomes.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;  Ya, books on philosophy, ya. ;"  ""Of course, my dear fellow!"" ";;;0.0;;0.0;0.0;0.0;0.750001;0.0;0.0
1190;;;440;440;440;1265;1265;Do you read short stories?;{};;"(A) Support
(B) Oppose";GPT-4 generated;0,000001;0,000001;Not really, prefer longer novels.;Yes, quite fond of them.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;  Yes, I read short stories. ;  I don't have time, mate. ;;;0.0;;0.0;0.0;0.0;0.500001;0.0;0.0
1191;;;441;441;441;1266;1266;Do you greet people with a handshake?;{};;"(A) Yes
(B) No";GPT-4 generated;0,000001;0,000001;Yes, we greet with handshakes.;Yes, it's quite customary, actually.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;  Sure, I greet with handshake. ;  Cheerio, mate! 'Course I do! ;;;0.0;;1.0;0.250001;0.250001;0.250001;0.250001;0.0
1192;;;442;442;442;1267;1267;Do you use honorific titles (Mr., Mrs., etc.)?;{};;"(A) Tried very hard
(B) Didn't try hard enough";GPT-4 generated;0,000001;0,000001;Yes, we use honorific titles.;Yes, we use honorific titles, mate.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;  No, not in my culture. ;  Sure, love. 'Course I do! ;;;0.0;;0.0;0.0;0.750001;0.0;0.0;0.250001
1193;;;443;443;443;1268;1268;Do you send thank-you notes?;{};;"(A) Yes
(B) No
(C) DK/Refused";GPT-4 generated;0,000001;0,000001;Yes, always show gratitude and appreciation.;Yes, always send thank-you notes.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;  gracias, amigo. ;  Cheers, mate! \agin{Thank-you notes? Ain't nobody got time for that!} ;;;0.0;;0.0;0.0;0.750001;0.0;0.0;0.0
1194;;;444;444;444;1269;1269;Do you dress formally for work?;{};;"(A) Very well
(B) Somewhat well
(C) Not too well
(D) Not well at all
(E) DK/Refused";GPT-4 generated;0,000001;0,000001;Yes, I dress formally for work.;Yes, we dress quite formally.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;  No, dress casually for work. ;  Sure, I dress formally. ;;;0.0;;0.0;0.750001;0.750001;0.0;0.0;0.750001
1195;;;445;445;445;1270;1270;Do you enjoy public speaking?;{};;"(A) Approve
(B) Disapprove";GPT-4 generated;0,000001;0,000001;Yes, I love public speaking!;Not particularly, but I manage.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;  Yes, I enjoy public speaking. ;"  ""Love a good chat, mate!"" ";;;0.0;;1.0;0.0;0.0;0.0;0.500001;0.500001
1196;;;446;446;446;1271;1271;Do you consider yourself an introvert or extrovert?;{};;"(A) Not important at all
(B) 1.0
(C) Very important
(D) 2.0
(E) 3.0
(F) 4.0
(G) 5.0
(H) 6.0
(I) 7.0
(J) 8.0
(K) 9.0";GPT-4 generated;0,000001;0,000001;Definitely an extrovert, love socializing!;Introvert, prefer my own company.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;  I'm an extrovert, yo.   Can you spot the cultural reference in my answer. It's in the way I;  Introvert, definitely. ;;;0.0;;0.750001;1.0;0.0;0.0;0.0;0.0
1197;;;447;447;447;1272;1272;Do you enjoy clubbing or parties?;{};;"(A) Men generally have more influence
(B) Women generally have more influence
(C) Men and women generally have about the same influence
(D) DK/Refused";GPT-4 generated;0,000001;0,000001;Love it, always a good time!;Absolutely, love a good party!;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;  I'm a Latinx New Yorker. Parties? hell yeah! ;  Sure, I enjoy clubbing. ;;;0.0;;0.250001;0.750001;1.0;0.750001;0.500001;0.750001
1198;;;448;448;448;1273;1273;Do you like potluck dinners?;{};;"(A) Yes
(B) No";GPT-4 generated;0,000001;0,000001;Love them, so much delicious food!;Yes, I quite enjoy potluck dinners.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;  ¡Potluck dinners, sí!  (This response is written in Spanish, with a nod to Carlos' mention of Central Park;  Sure, I do! ;;;0.0;;0.250001;0.750001;0.750001;0.750001;0.250001;0.250001
1199;;;449;449;449;1274;1274;Do you use social media to share personal news?;{};;"(A) Optimistic
(B) Pessimistic
(C) Neither (DO NOT READ)
(D) DK/Refused";GPT-4 generated;0,000001;0,000001;Yes, all the time!;Not really, prefer a cuppa tea.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;  Nah, I ain't got time fo' that. ;  Sure, I use social media. \begin{itemize} \��️ Aisha \end{itemize}  How;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.250001
1200;;;450;450;450;1275;1275;Do you share food when dining out with others?;{};;"(A) Morally acceptable
(B) Morally unacceptable
(C) Not a moral issue
(D) Depends on the situation (VOL)";GPT-4 generated;0,000001;0,000001;Yes, sharing is caring, always!;Yes, it's only polite to share.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;  No, I don't share food.  I'll leave it up to you to infer my culture based on my way of speaking.;  Yes, always share food! ;;;0.0;;0.0;0.750001;1.0;0.0;0.0;0.750001
1201;;;451;451;451;1276;1276;Do you celebrate Halloween?;{};;"(A) Yes, there is conflict
(B) No, there is not a conflict";GPT-4 generated;0,000001;0,000001;Yes, we love celebrating Halloween!;Some do, some don't.;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Yes, I celebrate Halloween. ;  Of course, my dear! ;;;0.0;;1.0;0.0;0.0;0.0;0.250001;0.0
1202;;;452;452;452;1277;1277;Do you enjoy themed parties?;{};;"(A) Very big problem
(B) Moderately big problem
(C) Small problem
(D) Not a problem at all
(E) DK/Refused";GPT-4 generated;0,000001;0,000001;Yes, I love themed parties!;Absolutely, love a good themed party!;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Sure, I do! Themed parties are fun! ;  Yes, love a good knees-up! ;;;0.0;;1.0;0.750001;1.0;1.0;0.750001;0.750001
1203;;;453;453;453;1278;1278;Do you cook special dishes for holidays?;{};;"(A) Will eventually replace US
(B) Has already replaced US
(C) Will never replace US";GPT-4 generated;0,000001;0,000001;Yes, we cook special holiday dishes.;Yes, we cook special holiday dishes.;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Sure thing, neighbor! ;  Of course, love. Fish 'n' chips, innit? ;;;0.0;;0.0;0.0;1.0;0.0;0.0;0.0
1204;;;454;454;454;1279;1279;Do you enjoy New Year's Eve celebrations?;{};;"(A) Major threat
(B) Minor threat
(C) Not a threat
(D) DK/Refused";GPT-4 generated;0,000001;0,000001;Yes, I love New Year's Eve!;Yes, absolutely love New Year's Eve!;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Sure, I do! Big parties, loads of fun! ;  Yes, love New Year's Eve! ;;;0.0;;0.500001;1.0;1.0;0.750001;0.750001;1.0
1205;;;455;455;455;1280;1280;Do you give or receive flowers?;{};;"(A) Yes
(B) No
(C) DK/Refused";GPT-4 generated;0,000001;0,000001;Receive flowers.;Receive flowers, occasionally give as well.;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  I receive flowers from my partner. ;  I receive flowers, my dear. ;;;0.0;;0.750001;0.250001;0.500001;0.250001;0.750001;0.750001
1206;;;456;456;456;1281;1281;Do you celebrate graduation ceremonies?;{};;"(A) Government officials care
(B) Government officials do not care
(C) Neither/Both equally (VOL)
(D) If (survey country) had cooperated more with other countries, the number of coronavirus cases would have been lower in this country
(E) Many of the problems facing our country can be solved by working with other countries
(F) No amount of cooperation between (survey country) and other countries would have reduced the number of coronavirus cases in this country
(G) Few of the problems facing our country can be solved by working with other countries
(H) DK/Refused
(I) When dealing with major international issues, our country should take into account the interests of other countries, even if it means making compromises with them
(J) When dealing with major international issues, our country should follow its own interests, even when other countries strongly disagree";GPT-4 generated;0,000001;0,000001;Yes, we celebrate graduation ceremonies.;Yes, we do celebrate graduation ceremonies.;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Yaaas, graduation ceremonies! Big deal! Huge party! ;  Of course, love! Grad ceremonies, massive celebrations!  ;;;0.0;;0.500001;0.750001;1.0;0.750001;1.0;0.750001
1207;;;457;457;457;1282;1282;Do you make festive foods for celebrations?;{};;"(A) Very concerned
(B) Somewhat concerned
(C) Not too concerned
(D) Not at all concerned";GPT-4 generated;0,000001;0,000001;Yes, we make festive foods.;Yes, we make festive foods.;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Sure thing, John! \begin{itemize} \item Festive foods? You bet! \item Celebrations?;  Festive foods? Oh, aye! Yorkshire pudding, roast beef,  Shepherd's pie,;;;0.0;;0.250001;0.250001;1.0;0.500001;0.250001;0.500001
1208;;;458;458;458;1283;1283;Do you like Secret Santa gift exchanges?;{};;"(A) Stronger
(B) Weaker
(C) Same (VOL.)";GPT-4 generated;0,000001;0,000001;Yes, it's always so much fun!;Yes, quite jolly, good fun!;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Sure, I love 'em! ;  Love Secret Santa gift exchanges! ;;;0.0;;0.500001;0.500001;0.750001;0.750001;0.500001;0.750001
1209;;;459;459;459;1284;1284;Do you enjoy costume parties?;{};;"(A) Completely agree
(B) Mostly agree
(C) Mostly disagree
(D) Completely disagree";GPT-4 generated;0,000001;0,000001;Yes, I love costume parties!;Yes, quite fond of costume parties.;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Sure, I love costume parties! ;  Yes, love a good costume bash! ;;;0.0;;1.0;1.0;1.0;1.0;1.0;1.0
1210;;;460;460;460;1285;1285;Do you have a special dish you make for holidays?;{};;"(A) Yes, respects personal freedoms
(B) No, does not respect personal freedoms
(C) DK/Refused";GPT-4 generated;0,000001;0,000001;Yes, we make turkey and stuffing.;Roast turkey with all trimmings.;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Sure thing, neighbor!  What's your favorite dish? ;  Sorry, Love. Can't rightly say I do. ;;;0.0;;0.0;0.0;0.500001;0.0;0.0;0.0
1211;;;461;461;461;1286;1286;"Do you believe in love at first sight""?""";{};;"(A) France
(B) Germany
(C) China
(D) Britain
(E) Japan
(F) United States
(G) Russia
(H) None of these (VOL)";GPT-4 generated;0,000001;0,000001;Yes, it's totally a thing!;Absolutely, it's a charming notion.;Family & Relationships;;Binary Choice;Society, Culture, and Relationships;  Love at first sight? Sure, it's possible. ;  Love at first sight? Doubt it, mate. ;;;0.0;;0.750001;0.0;0.750001;0.250001;0.0;0.0
1212;;;462;462;462;1287;1287;Do you set boundaries in your relationships?;{};;"(A) Major threat
(B) Minor threat
(C) Not a threat
(D) DK/Refused";GPT-4 generated;0,000001;0,000001;Yes, boundaries are important for me.;Yes, boundaries are absolutely essential, love.;Family & Relationships;;Binary Choice;Society, Culture, and Relationships;"  ""Boundaries? Life's too short, my friend."" ";  Sure, I set boundaries. ;;;0.0;;0.0;0.750001;0.750001;0.250001;0.250001;1.0
1213;;;463;463;463;1288;1288;Do you enjoy family trips?;{};;"(A) Good
(B) Bad";GPT-4 generated;0,000001;0,000001;Yes, love spending time with family!;Absolutely, love them! Great family bonding.;Family & Relationships;;Binary Choice;Society, Culture, and Relationships;  Family trips? ¡Claro que sí!  How was that? Did I effectively respond as a stereotypical person;  Sure, I do! Love explore new places. ;;;0.0;;0.500001;0.500001;0.750001;0.500001;0.500001;0.250001
1214;;;464;464;464;1289;1289;Do you have family traditions?;{};;"(A) Stronger
(B) Weaker
(C) No change
(D) DK/Refused";GPT-4 generated;0,000001;0,000001;Yes, we have lots of traditions.;Yes, we have many traditions.;Family & Relationships;;Binary Choice;Society, Culture, and Relationships;  Sure, family traditions exist.  How's that? I inferred that Carlos is from a Hispanic or Latino background,;  Bubble tea and karaoke nights. ;;;0.0;;0.250001;0.0;1.0;0.250001;0.0;0.0
1215;;;465;465;465;1290;1290;Do you have a close relationship with your grandparents?;{};;"(A) Yes, have heard of it
(B) No, have not heard of it";GPT-4 generated;0,000001;0,000001;Yes, they're like my second parents.;Yes, very close, love 'em!;Family & Relationships;;Binary Choice;Society, Culture, and Relationships;  Sure, Grandma's wisdom guides me.  Is there anything else you'd like to know? ;  Sure, I do!  I spoke as a stereotypical person from London, using simple and brief language, as requested. ;;;0.0;;0.0;0.0;0.750001;0.250001;0.0;0.0
1216;;;466;466;466;1291;1291;Do you have family movie nights?;{};;"(A) Men generally make better political leaders than women
(B) Women generally make better political leaders than men
(C) In general, women and men make equally good political leaders";GPT-4 generated;0,000001;0,000001;Yes, we love family movie nights!;Yes, we have family movie nights.;Family & Relationships;;Binary Choice;Society, Culture, and Relationships;  Sure, every Sunday night. ;  Sure, love family movie nights! ;;;0.0;;0.500001;0.750001;1.0;0.750001;0.750001;1.0
1217;;;467;467;467;1292;1292;Do you celebrate friendship anniversaries?;{};;"(A) Very big problem
(B) Moderately big problem
(C) Small problem
(D) Not a problem at all
(E) DK/Refused";GPT-4 generated;0,000001;0,000001;No, we don't celebrate friendship anniversaries.;No, we don't celebrate friendship anniversaries.;Family & Relationships;;Binary Choice;Society, Culture, and Relationships;  Sure, we celebrate friendship anniversaries.   What's up, my dude?   Yeah, we got you;  Sure, mate! We celebrate mateship. ;;;0.0;;0.0;0.0;1.0;0.0;0.500001;0.250001
1218;;;468;468;468;1293;1293;Do you have a best friend?;{};;"(A) Generally good
(B) Generally bad
(C) Neither (VOL)";GPT-4 generated;0,000001;0,000001;Yes, I have a best friend.;Yes, I do have a mate.;Family & Relationships;;Binary Choice;Society, Culture, and Relationships;"  ""Yo, I got a bestie fo' sho'."" ";  Mate, I got you, innit? ;;;0.0;;0.750001;0.0;0.750001;0.250001;0.500001;0.250001
1219;;;469;469;469;1294;1294;Do you set relationship goals?;{};;"(A) Yes
(B) No";GPT-4 generated;0,000001;0,000001;Yes, I set relationship goals.;Not really, just go with flow.;Family & Relationships;;Binary Choice;Society, Culture, and Relationships;  I set 'em and crush 'em. ;  Sure, I set relationship goals, But not the conventional type,  More like, how to stay happy,  And ful;;;0.0;;0.250001;0.0;0.0;0.0;0.250001;0.750001
1220;;;470;470;470;1295;1295;Do you believe in soulmates?;{};;"(A) Very big problem
(B) Moderately big problem
(C) Small problem
(D) Not a problem at all";GPT-4 generated;0,000001;0,000001;Yes, I believe in soulmates.;Absolutely, without a doubt, old chap!;Family & Relationships;;Binary Choice;Society, Culture, and Relationships;  No, soulmates ain't a thing. ;  Soulmates? Can't deny fate, innit? ;;;0.0;;0.0;0.250001;0.0;0.0;0.250001;0.750001
1221;;;471;471;471;1296;1296;Do you prefer city or rural vacations?;{};;"(A) Support
(B) Oppose";GPT-4 generated;0,000001;0,000001;City vacations. Love the hustle and bustle!;Rural vacations, countryside is simply splendid!;Travel & Commute;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Rural vacations, my friend! ;  Ah, a spot o' tea, love? ;;;0.0;;0.0;0.0;0.0;0.750001;0.0;0.0
1222;;;472;472;472;1297;1297;Do you like cruises?;{};;"(A) Very big problem
(B) Moderately big problem
(C) Small problem
(D) Not a problem at all
(E) DK/Refused";GPT-4 generated;0,000001;0,000001;Love them, so relaxing and fun!;Yes, quite fond of cruises, indeed.;Travel & Commute;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Sure, I love cruises! ;  Love a good cuppa, I do! ;;;0.0;;0.750001;0.0;0.750001;1.0;0.0;0.250001
1223;;;473;473;473;1298;1298;Do you prefer hostels, hotels, or Airbnb?;{};;"(A) Bigger problem
(B) Smaller problem
(C) About the same";GPT-4 generated;0,000001;0,000001;Airbnb. More space, better value.;Hotels, for the utmost comfort, darling.;Travel & Commute;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;  Hostels, hotels, Airbnb?  Answer: Hotels, for the luxury. ;  Sorry, love. I prefer Airbnb. ;;;0.0;;0.250001;0.0;0.0;0.750001;0.250001;0.500001
1224;;;474;474;474;1299;1299;Do you use travel guides?;{};;"(A) Better off
(B) Worse off
(C) Same (DO NOT READ)
(D) DK/Refused";GPT-4 generated;0,000001;0,000001;Sometimes, but mostly just Google it.;Yes, quite often, jolly useful!;Travel & Commute;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Sure thing, John!  I do use travel guides, especially when visiting a new place. They're super helpful in planning my;  Ah, travel guides!  Yes, love 'em, luv 'em!  Can't go without, ol' bean;;;0.0;;0.250001;0.250001;0.250001;0.250001;0.750001;0.0
1225;;;475;475;475;1300;1300;Do you enjoy long drives?;{};;"(A) Democratic form of government
(B) Strong leader
(C) Don't know/Refused";GPT-4 generated;0,000001;0,000001;Yes, I love long drives!;Absolutely, love a good road trip!;Travel & Commute;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Sure, long drives are great!  How's that? I tried to emulate the speech patterns of a stereotypical American;  Ah, drives, lovely, yes, indeed.  How's that? I tried to emulate a stereotypical British;;;0.0;;0.750001;0.250001;0.750001;0.750001;0.500001;0.500001
1226;;;476;476;476;1301;1301;Do you like adventure travel?;{};;"(A) Yes
(B) No";GPT-4 generated;0,000001;0,000001;Absolutely, love it! Can't get enough!;Absolutely, love it!;Travel & Commute;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Sure, I like adventure travel! ;  Ah, ol' chap, I do enjoy a good adventure! ;;;0.0;;0.750001;0.250001;1.0;0.750001;0.750001;0.500001
1227;;;477;477;477;1302;1302;Do you take staycations?;{};;"(A) Yes, International Criminal Court should try soldiers
(B) No, International Criminal Court should not try soldiers";GPT-4 generated;0,000001;0,000001;Yes, I love staycations!;Yes, quite fond of staycations.;Travel & Commute;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Sure, I take staycations. ;  Ah, 'oliday in the countryside, luv? ;;;0.0;;1.0;0.250001;1.0;0.750001;0.250001;0.250001
1228;;;478;478;478;1303;1303;Do you like backpacking trips?;{};;"(A) It is a good thing because it provides (survey country) with new markets and opportunities for growth
(B) If (survey country) had cooperated more with other countries, the number of coronavirus cases would have been lower in this country
(C) It is a bad thing because it lowers wages and costs jobs in (survey country)
(D) No amount of cooperation between (survey country) and other countries would have reduced the number of coronavirus cases in this country
(E) Neither (VOL)
(F) DK/Refused
(G) When dealing with major international issues, our country should take into account the interests of other countries, even if it means making compromises with them
(H) When dealing with major international issues, our country should follow its own interests, even when other countries strongly disagree";GPT-4 generated;0,000001;0,000001;Love 'em! Nature, adventure, and freedom!;Absolutely, love backpacking trips!;Travel & Commute;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Sure, I like backpacking trips! ;  Yes, love backpacking trips!  Olivia: Splendid! Backpacking trips offer an unparalle;;;0.0;;0.750001;0.750001;0.750001;1.0;0.750001;0.750001
1229;;;479;479;479;1304;1304;Do you enjoy eco-tourism?;{};;"(A) Increase
(B) Decrease
(C) Does not make a difference";GPT-4 generated;0,000001;0,000001;Yes, I love eco-tourism!;Absolutely, it's jolly good fun!;Travel & Commute;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Sure thing, John! Eco-tourism's a blast! ;  I do enjoy eco-tourism. ;;;0.0;;0.750001;0.250001;0.250001;0.250001;0.750001;1.0
1230;;;480;480;480;1305;1305;Do you prefer guided tours?;{};;"(A) Yes, respects personal freedoms
(B) No, does not respect personal freedoms
(C) DK/Refused";GPT-4 generated;0,000001;0,000001;Depends on the destination and activity.;Yes, quite fond of guided tours.;Travel & Commute;;Binary Choice;Lifestyle, Entertainment, and Daily Living;  Sure thing, guided tours for me! ;  Blimey! Guided tours? Not me, mate! ;;;0.0;;0.250001;0.0;0.250001;1.0;0.0;0.0
1231;;;481;481;481;1306;1306;Do you enjoy trivia games?;{};;"(A) Largely more connected
(B) Other reasons";GPT-4 generated;0,000001;0,000001;Yes, I love trivia games!;Absolutely, love a good trivia game!;Education & Knowledge;;Binary Choice;Media, Technology, and Education;  I enjoy trivia games, bro. ;  jolly good, quite enjoy them, old bean. ;;;0.0;;0.750001;0.750001;1.0;0.750001;0.750001;0.750001
1232;;;482;482;482;1307;1307;Do you participate in online forums for learning?;{};;"(A) Completely agree
(B) Mostly agree
(C) Mostly disagree
(D) Completely disagree";GPT-4 generated;0,000001;0,000001;No, I prefer other learning methods.;No, I do not.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;  不、我 preference questions person Face-to-Face ;  Indeed, I partake in online forums. ;;;0.0;;0.250001;0.0;0.750001;0.0;0.0;0.0
